Wind代码,证券简称,所属申万一级行业,所属申万一级行业.行业级别
301688.SZ,格林生物,基础化工,一级行业
301689.SZ,C电科思,机械设备,一级行业
301687.SZ,新广益,基础化工,一级行业
301683.SZ,慧谷新材,基础化工,一级行业
301696.SZ,三瑞智能,电力设备,一级行业
301697.SZ,贝特利,电力设备,一级行业
301699.SZ,C洛轴,电力设备,一级行业
301717.SZ,超纯应材,电子,一级行业
301707.SZ,展芯股份,国防军工,一级行业
302132.SZ,中航成飞,国防军工,一级行业
