vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,申万银行行业成分股,1,行业成分股,,,"|股票名称|股票代码|行业名称|行业级别|行业类别|
|----------|----------|----------|----------|----------
|平安银行|000001|银行|一级行业|申万行业分类|
|兰州银行|001227|银行|一级行业|申万行业分类|
|宁波银行|002142|银行|一级行业|申万行业分类|
|江阴银行|002807|银行|一级行业|申万行业分类|
|张家港行|002839|银行|一级行业|申万行业分类|
|郑州银行|002936|银行|一级行业|申万行业分类|
|青岛银行|002948|银行|一级行业|申万行业分类|
|青农商行|002958|银行|一级行业|申万行业分类|
|苏州银行|002966|银行|一级行业|申万行业分类|
|浦发银行|600000|银行|一级行业|申万行业分类|
|华夏银行|600015|银行|一级行业|申万行业分类|
|民生银行|600016|银行|一级行业|申万行业分类|
|招商银行|600036|银行|一级行业|申万行业分类|
|无锡银行|600908|银行|一级行业|申万行业分类|
|江苏银行|600919|银行|一级行业|申万行业分类|
|杭州银行|600926|银行|一级行业|申万行业分类|
|西安银行|600928|银行|一级行业|申万行业分类|
|南京银行|601009|银行|一级行业|申万行业分类|
|渝农商行|601077|银行|一级行业|申万行业分类|
|常熟银行|601128|银行|一级行业|申万行业分类|
|兴业银行|601166|银行|一级行业|申万行业分类|
|北京银行|601169|银行|一级行业|申万行业分类|
|厦门银行|601187|银行|一级行业|申万行业分类|
|上海银行|601229|银行|一级行业|申万行业分类|
|农业银行|601288|银行|一级行业|申万行业分类|
|交通银行|601328|银行|一级行业|申万行业分类|
|工商银行|601398|银行|一级行业|申万行业分类|
|瑞丰银行|601528|银行|一级行业|申万行业分类|
|长沙银行|601577|银行|一级行业|申万行业分类|
|邮储银行|601658|银行|一级行业|申万行业分类|
|齐鲁银行|601665|银行|一级行业|申万行业分类|
|光大银行|601818|银行|一级行业|申万行业分类|
|沪农商行|601825|银行|一级行业|申万行业分类|
|成都银行|601838|银行|一级行业|申万行业分类|
|紫金银行|601860|银行|一级行业|申万行业分类|
|浙商银行|601916|银行|一级行业|申万行业分类|
|建设银行|601939|银行|一级行业|申万行业分类|
|重庆银行|601963|银行|一级行业|申万行业分类|
|中国银行|601988|银行|一级行业|申万行业分类|
|贵阳银行|601997|银行|一级行业|申万行业分类|
|中信银行|601998|银行|一级行业|申万行业分类|
|苏农银行|603323|银行|一级行业|申万行业分类|",2026-09-13T09:01:31.513170+08:00
