vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,申万家用电器行业成分股,1,行业成分股,,,"|股票名称|股票代码|行业名称|行业级别|行业类别|
|----------|----------|----------|----------|----------
|*ST康佳A|000016|家用电器|一级行业|申万行业分类|
|美的集团|000333|家用电器|一级行业|申万行业分类|
|长虹华意|000404|家用电器|一级行业|申万行业分类|
|长虹美菱|000521|家用电器|一级行业|申万行业分类|
|佛山照明|000541|家用电器|一级行业|申万行业分类|
|格力电器|000651|家用电器|一级行业|申万行业分类|
|四川九洲|000801|家用电器|一级行业|申万行业分类|
|创维数字|000810|家用电器|一级行业|申万行业分类|
|海信家电|000921|家用电器|一级行业|申万行业分类|
|利仁科技|001259|家用电器|一级行业|申万行业分类|
|联合精密|001268|家用电器|一级行业|申万行业分类|
|联域股份|001326|家用电器|一级行业|申万行业分类|
|雪祺电气|001387|家用电器|一级行业|申万行业分类|
|德豪润达|002005|家用电器|一级行业|申万行业分类|
|盾安环境|002011|家用电器|一级行业|申万行业分类|
|苏泊尔|002032|家用电器|一级行业|申万行业分类|
|华帝股份|002035|家用电器|一级行业|申万行业分类|
|三花智控|002050|家用电器|一级行业|申万行业分类|
|星光股份|002076|家用电器|一级行业|申万行业分类|
|九阳股份|002242|家用电器|一级行业|申万行业分类|
|禾盛新材|002290|家用电器|一级行业|申万行业分类|
|爱仕达|002403|家用电器|一级行业|申万行业分类|
|康盛股份|002418|家用电器|一级行业|申万行业分类|
|兆驰股份|002429|家用电器|一级行业|申万行业分类|
|老板电器|002508|家用电器|一级行业|申万行业分类|
|万和电气|002543|家用电器|一级行业|申万行业分类|
|奥佳华|002614|家用电器|一级行业|申万行业分类|
|勤上股份|002638|家用电器|一级行业|申万行业分类|
|TCL智家|002668|家用电器|一级行业|申万行业分类|
|顺威股份|002676|家用电器|一级行业|申万行业分类|
|浙江美大|002677|家用电器|一级行业|申万行业分类|
|新宝股份|002705|家用电器|一级行业|申万行业分类|
|小崧股份|002723|家用电器|一级行业|申万行业分类|
|海洋王|002724|家用电器|一级行业|申万行业分类|
|高斯贝尔|002848|家用电器|一级行业|申万行业分类|
|星帅尔|002860|家用电器|一级行业|申万行业分类|
|小熊电器|002959|家用电器|一级行业|申万行业分类|
|彩虹集团|003023|家用电器|一级行业|申万行业分类|
|振邦智能|003028|家用电器|一级行业|申万行业分类|
|秀强股份|300160|家用电器|一级行业|申万行业分类|
|东方电热|300217|家用电器|一级行业|申万行业分类|
|融捷健康|300247|家用电器|一级行业|申万行业分类|
|开能健康|300272|家用电器|一级行业|申万行业分类|
|和晶科技|300279|家用电器|一级行业|申万行业分类|
|天银机电|300342|家用电器|一级行业|申万行业分类|
|汉宇集团|300403|家用电器|一级行业|申万行业分类|
|朗科智能|300543|家用电器|一级行业|申万行业分类|
|三雄极光|300625|家用电器|一级行业|申万行业分类|
|北鼎股份|300824|家用电器|一级行业|申万行业分类|
|火星人|300894|家用电器|一级行业|申万行业分类|
|亿田智能|300911|家用电器|一级行业|申万行业分类|
|宏昌科技|301008|家用电器|一级行业|申万行业分类|
|瑞德智能|301135|家用电器|一级行业|申万行业分类|
|欧圣电气|301187|家用电器|一级行业|申万行业分类|
|同星科技|301252|家用电器|一级行业|申万行业分类|
|珠城科技|301280|家用电器|一级行业|申万行业分类|
|德尔玛|301332|家用电器|一级行业|申万行业分类|
|民爆光电|301362|家用电器|一级行业|申万行业分类|
|辰奕智能|301578|家用电器|一级行业|申万行业分类|
|海信视像|600060|家用电器|一级行业|申万行业分类|
|阳光照明|600261|家用电器|一级行业|申万行业分类|
|澳柯玛|600336|家用电器|一级行业|申万行业分类|
|海立股份|600619|家用电器|一级行业|申万行业分类|
|海尔智家|600690|家用电器|一级行业|申万行业分类|
|四川长虹|600839|家用电器|一级行业|申万行业分类|
|春兰股份|600854|家用电器|一级行业|申万行业分类|
|惠而浦|600983|家用电器|一级行业|申万行业分类|
|东贝集团|601956|家用电器|一级行业|申万行业分类|
|热威股份|603075|家用电器|一级行业|申万行业分类|
|华翔股份|603112|家用电器|一级行业|申万行业分类|
|比依股份|603215|家用电器|一级行业|申万行业分类|
|富佳股份|603219|家用电器|一级行业|申万行业分类|
|得邦照明|603303|家用电器|一级行业|申万行业分类|
|金海高科|603311|家用电器|一级行业|申万行业分类|
|莱克电气|603355|家用电器|一级行业|申万行业分类|
|日出东方|603366|家用电器|一级行业|申万行业分类|
|科沃斯|603486|家用电器|一级行业|申万行业分类|
|欧普照明|603515|家用电器|一级行业|申万行业分类|
|立霸股份|603519|家用电器|一级行业|申万行业分类|
|奥普科技|603551|家用电器|一级行业|申万行业分类|
|三星新材|603578|家用电器|一级行业|申万行业分类|
|荣泰健康|603579|家用电器|一级行业|申万行业分类|
|春光科技|603657|家用电器|一级行业|申万行业分类|
|奇精机械|603677|家用电器|一级行业|申万行业分类|
|朗迪集团|603726|家用电器|一级行业|申万行业分类|
|飞科电器|603868|家用电器|一级行业|申万行业分类|
|*ST帅电|605336|家用电器|一级行业|申万行业分类|
|立达信|605365|家用电器|一级行业|申万行业分类|
|德昌股份|605555|家用电器|一级行业|申万行业分类|
|石头科技|688169|家用电器|一级行业|申万行业分类|
|九联科技|688609|家用电器|一级行业|申万行业分类|
|极米科技|688696|家用电器|一级行业|申万行业分类|
|倍轻松|688793|家用电器|一级行业|申万行业分类|
|远大健科|874235|家用电器|一级行业|申万行业分类|
|贝昂智能|874496|家用电器|一级行业|申万行业分类|
|耀泰股份|874565|家用电器|一级行业|申万行业分类|
|凯得智能|874630|家用电器|一级行业|申万行业分类|
|腾龙健康|874823|家用电器|一级行业|申万行业分类|
|欧伦电气|920081|家用电器|一级行业|申万行业分类|
|宏海科技|920108|家用电器|一级行业|申万行业分类|
|南特科技|920124|家用电器|一级行业|申万行业分类|
|倍益康|920199|家用电器|一级行业|申万行业分类|
|恒太照明|920339|家用电器|一级行业|申万行业分类|
|格利尔|920641|家用电器|一级行业|申万行业分类|
|海达尔|920699|家用电器|一级行业|申万行业分类|
|合肥高科|920718|家用电器|一级行业|申万行业分类|
|拾比佰|920768|家用电器|一级行业|申万行业分类|
|鸿智科技|920926|家用电器|一级行业|申万行业分类|",2026-09-13T08:57:35.845824+08:00
