vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万传媒行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 210 个符合条件标的，以下列出前 210 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|300242.SZ|佳云科技|300242|-1.73|传媒|
|002131.SZ|利欧股份|002131|-1.76|机械设备|
|300343.SZ|联创股份|300343|-1.79|基础化工|
|002878.SZ|元隆雅图|002878|-1.79|传媒|
|300805.SZ|电声股份|300805|-1.79|传媒|
|603096.SH|新经典|603096|-1.8|传媒|
|002354.SZ|天娱数科|002354|-1.84|传媒|
|002624.SZ|完美世界|002624|-1.9|传媒|
|300459.SZ|汤姆猫|300459|-1.9|传媒|
|002103.SZ|广博股份|002103|-1.93|轻工制造|
|002264.SZ|新华都|002264|-1.94|传媒|
|605136.SH|丽人丽妆|605136|-1.98|商贸零售|
|002591.SZ|恒大高新|002591|-1.98|基础化工|
|300043.SZ|星辉娱乐|300043|-2.0|传媒|
|300269.SZ|联建光电|300269|-2.01|电子|
|002123.SZ|梦网科技|002123|-2.02|通信|
|000676.SZ|智度股份|000676|-2.03|传媒|
|000526.SZ|学大教育|000526|-2.03|社会服务|
|002919.SZ|名臣健康|002919|-2.04|传媒|
|002095.SZ|生意宝|002095|-2.14|传媒|
|002659.SZ|凯文教育|002659|-2.16|社会服务|
|300467.SZ|迅游科技|300467|-2.17|传媒|
|002905.SZ|金逸影视|002905|-2.17|传媒|
|300494.SZ|盛天网络|300494|-2.17|传媒|
|300533.SZ|冰川网络|300533|-2.19|传媒|
|300058.SZ|蓝色光标|300058|-2.3|传媒|
|003032.SZ|传智教育|003032|-2.3|社会服务|
|002739.SZ|儒意电影|002739|-2.36|传媒|
|300359.SZ|全通教育|300359|-2.36|社会服务|
|603613.SH|国联股份|603613|-2.37|商贸零售|
|603258.SH|电魂网络|603258|-2.41|传媒|
|002247.SZ|聚力文化|002247|-2.43|建筑材料|
|300288.SZ|朗玛信息|300288|-2.43|计算机|
|300226.SZ|上海钢联|300226|-2.45|计算机|
|301313.SZ|凡拓数创|301313|-2.47|传媒|
|603444.SH|吉比特|603444|-2.52|传媒|
|300612.SZ|宣亚国际|300612|-2.56|传媒|
|300766.SZ|每日互动|300766|-2.6|计算机|
|300299.SZ|富春股份|300299|-2.61|传媒|
|600136.SH|ST明诚|600136|-2.63|房地产|
|003010.SZ|若羽臣|003010|-2.64|商贸零售|
|301001.SZ|凯淳股份|301001|-2.7|商贸零售|
|002555.SZ|三七互娱|002555|-2.7|传媒|
|601858.SH|中国科传|601858|-2.71|传媒|
|600576.SH|祥源文旅|600576|-2.74|社会服务|
|000793.SZ|ST华闻|000793|-2.76|传媒|
|301231.SZ|荣信文化|301231|-2.78|传媒|
|600052.SH|东望时代|600052|-2.84|公用事业|
|000529.SZ|广弘控股|000529|-2.91|食品饮料|
|300052.SZ|中青宝|300052|-2.93|传媒|
|300113.SZ|顺网科技|300113|-2.96|传媒|
|000681.SZ|视觉中国|000681|-2.97|传媒|
|002425.SZ|凯撒文化|002425|-3.0|传媒|
|002558.SZ|巨人网络|002558|-3.04|传媒|
|600455.SH|博通股份|600455|-3.21|计算机|
|002607.SZ|中公教育|002607|-3.43|社会服务|
|300059.SZ|东方财富|300059|-3.48|非银金融|
|300792.SZ|壹网壹创|300792|-3.49|商贸零售|
|002188.SZ|中天服务|002188|-3.74|房地产|
|301299.SZ|卓创资讯|301299|-3.93|传媒|
|301171.SZ|易点天下|301171|-4.36|传媒|
|000504.SZ|南华生物|000504|-4.37|医药生物|
|300338.SZ|*ST开元|300338|-4.67|社会服务|
|300785.SZ|值得买|300785|-4.89|传媒|
|300518.SZ|新迅达|300518|-5.05|商贸零售|
|300192.SZ|科德教育|300192|-5.21|社会服务|
|601999.SH|出版传媒|601999|-5.29|传媒|
|600892.SH|大晟文化|600892|-7.16|传媒|
|601949.SH|中国出版|601949|-9.93|传媒|
|600634.SH|退市富控|600634|-||
|002502.SZ|ST鼎龙|002502|-||
|300038.SZ|数知退|300038|-||
|300336.SZ|新文退|300336|-||
|605577.SH|龙版传媒|605577|-|传媒|
|002113.SZ|*ST天润|002113|-||
|000835.SZ|长动退|000835|-||
|300280.SZ|紫天退|300280|-||
|002619.SZ|*ST艾格|002619|-||
|600825.SH|新华传媒|600825|-|传媒|
|002447.SZ|晨鑫退|002447|-||
|600832.SH|东方明珠|600832|-||
|000673.SZ|当代退|000673|-||
|600242.SH|退市中昌|600242|-||
|002464.SZ|众应退|002464|-||
|002699.SZ|*ST美盛|002699|-||
