vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万有色金属行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 214 个符合条件标的，以下列出前 214 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|300828.SZ|锐新科技|300828|-3.11|机械设备|
|002756.SZ|永兴材料|002756|-3.16|有色金属|
|600361.SH|创新新材|600361|-3.26|有色金属|
|000633.SZ|合金投资|000633|-3.32|有色金属|
|600489.SH|中金黄金|600489|-3.35|有色金属|
|300986.SZ|志特新材|300986|-3.37|建筑装饰|
|002160.SZ|常铝股份|002160|-3.43|有色金属|
|301622.SZ|英思特|301622|-3.45|有色金属|
|002460.SZ|赣锋锂业|002460|-3.45|有色金属|
|300328.SZ|宜安科技|300328|-3.45|有色金属|
|601609.SH|金田股份|601609|-3.47|有色金属|
|002176.SZ|江特电机|002176|-3.49|电力设备|
|002996.SZ|顺博合金|002996|-3.54|有色金属|
|301500.SZ|飞南资源|301500|-3.54|环保|
|000933.SZ|神火股份|000933|-3.55|有色金属|
|002978.SZ|安宁股份|002978|-3.55|有色金属|
|002114.SZ|罗平锌电|002114|-3.57|有色金属|
|603799.SH|华友钴业|603799|-3.58|有色金属|
|600219.SH|南山铝业|600219|-3.6|有色金属|
|600301.SH|华锡有色|600301|-3.61|有色金属|
|002182.SZ|宝武镁业|002182|-3.63|有色金属|
|002155.SZ|湖南黄金|002155|-3.64|有色金属|
|000807.SZ|云铝股份|000807|-3.67|有色金属|
|600281.SH|华阳新材|600281|-3.67|有色金属|
|300618.SZ|寒锐钴业|300618|-3.68|有色金属|
|600110.SH|诺德股份|600110|-3.73|电力设备|
|002466.SZ|天齐锂业|002466|-3.78|有色金属|
|603663.SH|三祥新材|603663|-3.8|基础化工|
|601388.SH|怡球资源|601388|-3.8|有色金属|
|002237.SZ|恒邦股份|002237|-3.81|有色金属|
|300731.SZ|科创新源|300731|-3.82|基础化工|
|003038.SZ|鑫铂股份|003038|-3.84|有色金属|
|301026.SZ|浩通科技|301026|-3.85|有色金属|
