vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万机械设备行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 695 个符合条件标的，以下列出前 500 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|601369.SH|陕鼓动力|601369|-1.53|机械设备|
|002184.SZ|海得控制|002184|-1.53|机械设备|
|600262.SH|北方股份|600262|-1.54|机械设备|
|002073.SZ|软控股份|002073|-1.55|机械设备|
|688017.SH|绿的谐波|688017|-1.55|机械设备|
|688700.SH|东威科技|688700|-1.55|机械设备|
|300416.SZ|苏试试验|300416|-1.56|社会服务|
|000410.SZ|沈阳机床|000410|-1.56|机械设备|
|688056.SH|莱伯泰科|688056|-1.57|机械设备|
|000528.SZ|柳工|000528|-1.58|机械设备|
|300341.SZ|麦克奥迪|300341|-1.58|医药生物|
|603088.SH|宁波精达|603088|-1.59|机械设备|
|300415.SZ|伊之密|300415|-1.59|机械设备|
|001266.SZ|宏英智能|001266|-1.6|机械设备|
|300567.SZ|精测电子|300567|-1.61|机械设备|
|300718.SZ|长盛轴承|300718|-1.61|机械设备|
|002164.SZ|宁波东力|002164|-1.62|机械设备|
|002270.SZ|华明装备|002270|-1.62|电力设备|
|688450.SH|光格科技|688450|-1.62|电力设备|
|002647.SZ|仁东控股|002647|-1.63|非银金融|
|603656.SH|泰禾智能|603656|-1.64|机械设备|
|002559.SZ|亚威股份|002559|-1.64|机械设备|
|002530.SZ|金财互联|002530|-1.65|机械设备|
|000837.SZ|秦川机床|000837|-1.66|机械设备|
|600992.SH|贵绳股份|600992|-1.67|机械设备|
|301107.SZ|瑜欣电子|301107|-1.68|机械设备|
|002611.SZ|东方精工|002611|-1.69|机械设备|
|002857.SZ|三晖电气|002857|-1.69|电力设备|
|688600.SH|皖仪科技|688600|-1.7|机械设备|
|300472.SZ|ST新元|300472|-1.7|机械设备|
|002658.SZ|雪迪龙|002658|-1.71|环保|
|300557.SZ|理工光科|300557|-1.71|机械设备|
|688630.SH|芯碁微装|688630|-1.71|机械设备|
|300084.SZ|海默科技|300084|-1.71|机械设备|
|002342.SZ|巨力索具|002342|-1.72|机械设备|
|688425.SH|铁建重工|688425|-1.72|机械设备|
|001226.SZ|拓山重工|001226|-1.73|机械设备|
|300124.SZ|汇川技术|300124|-1.73|机械设备|
|300554.SZ|三超新材|300554|-1.75|机械设备|
|002131.SZ|利欧股份|002131|-1.76|机械设备|
|688059.SH|华锐精密|688059|-1.76|机械设备|
|300540.SZ|蜀道装备|300540|-1.76|机械设备|
|603131.SH|上海沪工|603131|-1.77|机械设备|
|603337.SH|杰克科技|603337|-1.77|机械设备|
|301320.SZ|豪江智能|301320|-1.77|机械设备|
|603100.SH|川仪股份|603100|-1.78|机械设备|
|300594.SZ|ST朗进|300594|-1.78|机械设备|
|603500.SH|祥和实业|603500|-1.79|机械设备|
|688033.SH|*ST天宜|688033|-1.79|机械设备|
|603298.SH|杭叉集团|603298|-1.79|机械设备|
|300293.SZ|蓝英装备|300293|-1.8|机械设备|
|001306.SZ|夏厦精密|001306|-1.81|机械设备|
|603680.SH|今创集团|603680|-1.81|机械设备|
|300503.SZ|昊志机电|300503|-1.81|机械设备|
|000988.SZ|华工科技|000988|-1.81|机械设备|
|002058.SZ|紫竹高科|002058|-1.82|电力设备|
|000852.SZ|石化机械|000852|-1.84|机械设备|
|300011.SZ|鼎汉技术|300011|-1.84|机械设备|
|000811.SZ|冰轮环境|000811|-1.85|机械设备|
|301129.SZ|瑞纳智能|301129|-1.85|机械设备|
|603700.SH|宁水集团|603700|-1.85|机械设备|
|300382.SZ|斯莱克|300382|-1.86|机械设备|
|301307.SZ|美利信|301307|-1.87|机械设备|
|300515.SZ|三德科技|300515|-1.87|机械设备|
|300351.SZ|永贵电器|300351|-1.88|机械设备|
|603757.SH|大元泵业|603757|-1.88|机械设备|
|605056.SH|咸亨国际|605056|-1.88|机械设备|
|603985.SH|恒润股份|603985|-1.88|电力设备|
|002520.SZ|日发精机|002520|-1.89|机械设备|
|000530.SZ|冰山冷热|000530|-1.9|机械设备|
|300228.SZ|富瑞特装|300228|-1.9|机械设备|
