vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,申万食品饮料行业的全部A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 161 个符合条件标的，以下列出前 161 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|002626.SZ|金达威|002626|-3.39|食品饮料|
|605337.SH|李子园|605337|-3.42|食品饮料|
|603262.SH|技源集团|603262|-3.46|食品饮料|
|603102.SH|百合股份|603102|-3.5|食品饮料|
|000995.SZ|皇台酒业|000995|-3.51|食品饮料|
|600702.SH|舍得酒业|600702|-3.53|食品饮料|
|002646.SZ|天佑德酒|002646|-3.53|食品饮料|
|603711.SH|香飘飘|603711|-3.54|食品饮料|
|600573.SH|惠泉啤酒|600573|-3.57|食品饮料|
|002568.SZ|百润股份|002568|-3.6|食品饮料|
|605089.SH|味知香|605089|-3.62|食品饮料|
|002910.SZ|庄园牧场|002910|-3.63|食品饮料|
|600059.SH|古越龙山|600059|-3.79|食品饮料|
|603536.SH|惠发食品|603536|-3.79|食品饮料|
|600189.SH|泉阳泉|600189|-3.82|食品饮料|
|002329.SZ|皇氏集团|002329|-3.84|食品饮料|
|600866.SH|星湖科技|600866|-3.85|基础化工|
|300783.SZ|三只松鼠|300783|-3.94|食品饮料|
|002582.SZ|好想你|002582|-3.97|食品饮料|
|603719.SH|良品铺子|603719|-4.01|食品饮料|
|002820.SZ|桂发祥|002820|-4.03|食品饮料|
|001215.SZ|千味央厨|001215|-4.08|食品饮料|
|603031.SH|安孚科技|603031|-4.09|电力设备|
|605339.SH|南侨食品|605339|-4.14|食品饮料|
|600882.SH|妙可蓝多|600882|-4.22|食品饮料|
|605300.SH|佳禾食品|605300|-4.25|食品饮料|
|603237.SH|五芳斋|603237|-4.33|食品饮料|
|002481.SZ|双塔食品|002481|-4.38|农林牧渔|
|002891.SZ|中宠股份|002891|-4.43|农林牧渔|
|603886.SH|元祖股份|603886|-4.51|食品饮料|
